ï»¿id,name,website,lat,long,primary_poc,sales_rep_id,id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd,modified_id,modified_acc,modified_st_qty,modified_pos_qty,modified_gloss_qty,modified_std_amt,modified_glo_amt,modified_pos_amt
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2797,3121,2016-10-29T18:28:58.000Z,511,11,18,540,2549.89,82.39,146.16,2778.44,3121,3121,511,18,11,2549.89,82.39,146.16
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2796,3121,2016-09-29T15:10:38.000Z,497,0,20,517,2480.03,0,162.4,2642.43,3121,3121,497,20,0,2480.03,0,162.4
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2795,3121,2016-08-31T10:49:23.000Z,695,36,17,748,3468.05,269.64,138.04,3875.73,3121,3121,695,17,36,3468.05,269.64,138.04
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2794,3121,2016-08-02T05:23:43.000Z,467,4,4,475,2330.33,29.96,32.48,2392.77,3121,3121,467,4,4,2330.33,29.96,32.48
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2793,3121,2016-07-03T19:10:15.000Z,531,0,3,534,2649.69,0,24.36,2674.05,3121,3121,531,3,0,2649.69,0,24.36
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2792,3121,2016-06-03T11:02:59.000Z,510,18,0,528,2544.9,134.82,0,2679.72,3121,3121,510,0,18,2544.9,134.82,0
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2791,3121,2016-05-05T02:47:04.000Z,497,0,39,536,2480.03,0,316.68,2796.71,3121,3121,497,39,0,2480.03,0,316.68
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2790,3121,2016-04-05T20:42:32.000Z,472,0,16,488,2355.28,0,129.92,2485.2,3121,3121,472,16,0,2355.28,0,129.92
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2789,3121,2016-03-07T05:36:38.000Z,489,257,0,746,2440.11,1924.93,0,4365.04,3121,3121,489,0,257,2440.11,1924.93,0
3121,Viacom,www.viacom.com,30.44182516,-84.27560787,"Chadwick Fortenberry",321880,2788,3121,2016-02-07T10:15:09.000Z,512,0,21,533,2554.88,0,170.52,2725.4,3121,3121,512,21,0,2554.88,0,170.52
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2810,3131,2016-12-21T04:52:53.000Z,309,23,15,347,1541.91,172.27,121.8,1835.98,3131,3131,309,15,23,1541.91,172.27,121.8
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2809,3131,2016-11-21T21:33:37.000Z,463,9,23,495,2310.37,67.41,186.76,2564.54,3131,3131,463,23,9,2310.37,67.41,186.76
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2808,3131,2016-10-22T16:31:04.000Z,269,27,17,313,1342.31,202.23,138.04,1682.58,3131,3131,269,17,27,1342.31,202.23,138.04
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2807,3131,2016-09-22T14:53:30.000Z,281,26,0,307,1402.19,194.74,0,1596.93,3131,3131,281,0,26,1402.19,194.74,0
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2806,3131,2016-08-24T19:45:56.000Z,296,29,18,343,1477.04,217.21,146.16,1840.41,3131,3131,296,18,29,1477.04,217.21,146.16
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2805,3131,2016-07-26T12:28:46.000Z,0,20,28,48,0,149.8,227.36,377.16,3131,3131,0,28,20,0,149.8,227.36
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2804,3131,2016-06-26T18:56:25.000Z,326,18,22,366,1626.74,134.82,178.64,1940.2,3131,3131,326,22,18,1626.74,134.82,178.64
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2803,3131,2016-05-28T23:18:45.000Z,298,28,13,339,1487.02,209.72,105.56,1802.3,3131,3131,298,13,28,1487.02,209.72,105.56
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2802,3131,2016-04-28T11:40:49.000Z,307,31,20,358,1531.93,232.19,162.4,1926.52,3131,3131,307,20,31,1531.93,232.19,162.4
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2801,3131,2016-03-30T07:54:07.000Z,292,39,46,377,1457.08,292.11,373.52,2122.71,3131,3131,292,46,39,1457.08,292.11,373.52
3131,HollyFrontier,www.hollyfrontier.com,30.43948044,-84.27672341,"Maricela Humphries",321890,2800,3131,2016-03-01T18:39:51.000Z,317,116,28,461,1581.83,868.84,227.36,2678.03,3131,3131,317,28,116,1581.83,868.84,227.36
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2849,3141,2017-01-01T11:37:25.000Z,485,0,9,494,2420.15,0,73.08,2493.23,3141,3141,485,9,0,2420.15,0,73.08
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2848,3141,2016-12-02T21:35:39.000Z,581,0,261,842,2899.19,0,2119.32,5018.51,3141,3141,581,261,0,2899.19,0,2119.32
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2847,3141,2016-11-03T20:12:52.000Z,496,1,11,508,2475.04,7.49,89.32,2571.85,3141,3141,496,11,1,2475.04,7.49,89.32
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2846,3141,2016-10-05T13:03:56.000Z,506,33,0,539,2524.94,247.17,0,2772.11,3141,3141,506,0,33,2524.94,247.17,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2845,3141,2016-09-06T07:33:07.000Z,528,92,31,651,2634.72,689.08,251.72,3575.52,3141,3141,528,31,92,2634.72,689.08,251.72
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2844,3141,2016-08-08T00:02:50.000Z,504,29,14,547,2514.96,217.21,113.68,2845.85,3141,3141,504,14,29,2514.96,217.21,113.68
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2843,3141,2016-07-08T11:28:43.000Z,488,18,8,514,2435.12,134.82,64.96,2634.9,3141,3141,488,8,18,2435.12,134.82,64.96
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2842,3141,2016-06-08T20:09:10.000Z,501,0,7,508,2499.99,0,56.84,2556.83,3141,3141,501,7,0,2499.99,0,56.84
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2841,3141,2016-05-10T04:44:14.000Z,619,7,0,626,3088.81,52.43,0,3141.24,3141,3141,619,0,7,3088.81,52.43,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2840,3141,2016-04-11T21:15:30.000Z,491,30,0,521,2450.09,224.7,0,2674.79,3141,3141,491,0,30,2450.09,224.7,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2839,3141,2016-03-13T09:33:18.000Z,492,47,20,559,2455.08,352.03,162.4,2969.51,3141,3141,492,20,47,2455.08,352.03,162.4
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2838,3141,2016-02-12T22:33:47.000Z,496,29,2,527,2475.04,217.21,16.24,2708.49,3141,3141,496,2,29,2475.04,217.21,16.24
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2837,3141,2016-01-13T18:01:50.000Z,496,20,177,693,2475.04,149.8,1437.24,4062.08,3141,3141,496,177,20,2475.04,149.8,1437.24
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2836,3141,2015-12-14T05:28:56.000Z,492,6,18,516,2455.08,44.94,146.16,2646.18,3141,3141,492,18,6,2455.08,44.94,146.16
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2835,3141,2015-11-15T19:27:55.000Z,507,10,0,517,2529.93,74.9,0,2604.83,3141,3141,507,0,10,2529.93,74.9,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2834,3141,2015-10-16T08:22:10.000Z,511,60,29,600,2549.89,449.4,235.48,3234.77,3141,3141,511,29,60,2549.89,449.4,235.48
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2833,3141,2015-09-16T15:42:31.000Z,451,2,15,468,2250.49,14.98,121.8,2387.27,3141,3141,451,15,2,2250.49,14.98,121.8
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2832,3141,2015-08-17T20:37:16.000Z,498,0,14,512,2485.02,0,113.68,2598.7,3141,3141,498,14,0,2485.02,0,113.68
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2831,3141,2015-07-19T06:23:56.000Z,499,0,4,503,2490.01,0,32.48,2522.49,3141,3141,499,4,0,2490.01,0,32.48
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2830,3141,2015-06-20T09:29:56.000Z,698,11,30,739,3483.02,82.39,243.6,3809.01,3141,3141,698,30,11,3483.02,82.39,243.6
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2829,3141,2015-05-21T23:05:56.000Z,521,0,28,549,2599.79,0,227.36,2827.15,3141,3141,521,28,0,2599.79,0,227.36
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2828,3141,2015-04-21T16:24:47.000Z,518,0,41,559,2584.82,0,332.92,2917.74,3141,3141,518,41,0,2584.82,0,332.92
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2827,3141,2015-03-22T13:23:31.000Z,510,17,0,527,2544.9,127.33,0,2672.23,3141,3141,510,0,17,2544.9,127.33,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2826,3141,2015-02-21T04:52:10.000Z,498,23,7,528,2485.02,172.27,56.84,2714.13,3141,3141,498,7,23,2485.02,172.27,56.84
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2825,3141,2015-01-23T11:10:09.000Z,477,3,26,506,2380.23,22.47,211.12,2613.82,3141,3141,477,26,3,2380.23,22.47,211.12
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2824,3141,2014-12-24T01:12:36.000Z,505,3,28,536,2519.95,22.47,227.36,2769.78,3141,3141,505,28,3,2519.95,22.47,227.36
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2823,3141,2014-11-24T01:32:45.000Z,666,0,84,750,3323.34,0,682.08,4005.42,3141,3141,666,84,0,3323.34,0,682.08
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2822,3141,2014-10-26T08:33:05.000Z,498,20,13,531,2485.02,149.8,105.56,2740.38,3141,3141,498,13,20,2485.02,149.8,105.56
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2821,3141,2014-09-27T16:36:17.000Z,438,0,6,444,2185.62,0,48.72,2234.34,3141,3141,438,6,0,2185.62,0,48.72
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2820,3141,2014-08-28T13:32:18.000Z,489,0,0,489,2440.11,0,0,2440.11,3141,3141,489,0,0,2440.11,0,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2819,3141,2014-07-30T18:51:30.000Z,515,52,0,567,2569.85,389.48,0,2959.33,3141,3141,515,0,52,2569.85,389.48,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2818,3141,2014-07-01T04:47:10.000Z,482,0,0,482,2405.18,0,0,2405.18,3141,3141,482,0,0,2405.18,0,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2817,3141,2014-06-02T17:55:58.000Z,545,5,8,558,2719.55,37.45,64.96,2821.96,3141,3141,545,8,5,2719.55,37.45,64.96
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2816,3141,2014-05-04T03:59:48.000Z,505,7,0,512,2519.95,52.43,0,2572.38,3141,3141,505,0,7,2519.95,52.43,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2815,3141,2014-04-04T11:20:43.000Z,501,14,0,515,2499.99,104.86,0,2604.85,3141,3141,501,0,14,2499.99,104.86,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2814,3141,2014-03-05T13:40:51.000Z,497,0,16,513,2480.03,0,129.92,2609.95,3141,3141,497,16,0,2480.03,0,129.92
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2813,3141,2014-02-04T16:23:31.000Z,501,13,22,536,2499.99,97.37,178.64,2776,3141,3141,501,22,13,2499.99,97.37,178.64
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2812,3141,2014-01-06T14:31:19.000Z,482,7,0,489,2405.18,52.43,0,2457.61,3141,3141,482,0,7,2405.18,52.43,0
3141,"Land O'Lakes",www.landolakesinc.com,30.42636273,-84.26621578,"Ana Blount",321800,2811,3141,2013-12-08T20:37:53.000Z,501,0,25,526,2499.99,0,203,2702.99,3141,3141,501,25,0,2499.99,0,203
3151,"Devon Energy",www.devonenergy.com,30.43793364,-84.28943565,"Kelli Seese",321810,2850,3151,2017-01-01T09:38:02.000Z,97,13,33,143,484.03,97.37,267.96,849.36,3151,3151,97,33,13,484.03,97.37,267.96
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2863,3161,2016-09-08T12:27:00.000Z,125,0,30,155,623.75,0,243.6,867.35,3161,3161,125,30,0,623.75,0,243.6
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2862,3161,2016-08-09T06:56:51.000Z,157,6,168,331,783.43,44.94,1364.16,2192.53,3161,3161,157,168,6,783.43,44.94,1364.16
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2861,3161,2016-07-10T15:44:16.000Z,162,0,9,171,808.38,0,73.08,881.46,3161,3161,162,9,0,808.38,0,73.08
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2860,3161,2016-06-10T13:15:57.000Z,130,10,213,353,648.7,74.9,1729.56,2453.16,3161,3161,130,213,10,648.7,74.9,1729.56
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2859,3161,2016-05-11T02:54:48.000Z,152,8,0,160,758.48,59.92,0,818.4,3161,3161,152,0,8,758.48,59.92,0
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2858,3161,2016-04-11T12:48:33.000Z,150,0,0,150,748.5,0,0,748.5,3161,3161,150,0,0,748.5,0,0
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2857,3161,2016-03-12T05:26:00.000Z,162,0,0,162,808.38,0,0,808.38,3161,3161,162,0,0,808.38,0,0
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2856,3161,2016-02-11T13:25:04.000Z,154,0,15,169,768.46,0,121.8,890.26,3161,3161,154,15,0,768.46,0,121.8
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2855,3161,2016-01-13T06:46:22.000Z,147,19,0,166,733.53,142.31,0,875.84,3161,3161,147,0,19,733.53,142.31,0
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2854,3161,2015-12-15T04:57:26.000Z,147,3,0,150,733.53,22.47,0,756,3161,3161,147,0,3,733.53,22.47,0
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2853,3161,2015-11-15T21:51:15.000Z,151,0,0,151,753.49,0,0,753.49,3161,3161,151,0,0,753.49,0,0
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2852,3161,2015-10-17T13:29:27.000Z,152,0,52,204,758.48,0,422.24,1180.72,3161,3161,152,52,0,758.48,0,422.24
3161,"PBF Energy",www.pbfenergy.com,30.43699449,-84.27991988,"Lavonda Hoyle",321820,2851,3161,2015-09-18T11:17:26.000Z,153,16,56,225,763.47,119.84,454.72,1338.03,3161,3161,153,56,16,763.47,119.84,454.72
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2872,3171,2016-12-22T00:11:30.000Z,495,10,0,505,2470.05,74.9,0,2544.95,3171,3171,495,0,10,2470.05,74.9,0
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2871,3171,2016-11-21T22:04:53.000Z,522,0,15,537,2604.78,0,121.8,2726.58,3171,3171,522,15,0,2604.78,0,121.8
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2870,3171,2016-10-22T17:14:08.000Z,505,15,0,520,2519.95,112.35,0,2632.3,3171,3171,505,0,15,2519.95,112.35,0
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2869,3171,2016-09-22T19:34:24.000Z,0,0,10,10,0,0,81.2,81.2,3171,3171,0,10,0,0,0,81.2
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2868,3171,2016-08-23T17:18:08.000Z,513,7,21,541,2559.87,52.43,170.52,2782.82,3171,3171,513,21,7,2559.87,52.43,170.52
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2867,3171,2016-07-24T12:39:00.000Z,498,7,4,509,2485.02,52.43,32.48,2569.93,3171,3171,498,4,7,2485.02,52.43,32.48
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2866,3171,2016-06-25T07:22:35.000Z,497,22,0,519,2480.03,164.78,0,2644.81,3171,3171,497,0,22,2480.03,164.78,0
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2865,3171,2016-05-27T10:35:10.000Z,509,14,0,523,2539.91,104.86,0,2644.77,3171,3171,509,0,14,2539.91,104.86,0
3171,"Yum Brands",www.yum.com,30.42579805,-84.29332285,"Martin Mcgough",321830,2864,3171,2016-04-28T04:21:33.000Z,503,0,16,519,2509.97,0,129.92,2639.89,3171,3171,503,16,0,2509.97,0,129.92
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2887,3181,2016-12-31T17:45:43.000Z,512,10,0,522,2554.88,74.9,0,2629.78,3181,3181,512,0,10,2554.88,74.9,0
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2886,3181,2016-12-02T18:37:30.000Z,520,0,14,534,2594.8,0,113.68,2708.48,3181,3181,520,14,0,2594.8,0,113.68
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2885,3181,2016-11-03T03:24:03.000Z,496,7,25,528,2475.04,52.43,203,2730.47,3181,3181,496,25,7,2475.04,52.43,203
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2884,3181,2016-10-05T02:45:38.000Z,502,9,7,518,2504.98,67.41,56.84,2629.23,3181,3181,502,7,9,2504.98,67.41,56.84
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2883,3181,2016-09-06T00:17:16.000Z,485,11,46,542,2420.15,82.39,373.52,2876.06,3181,3181,485,46,11,2420.15,82.39,373.52
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2882,3181,2016-08-07T23:37:20.000Z,511,11,19,541,2549.89,82.39,154.28,2786.56,3181,3181,511,19,11,2549.89,82.39,154.28
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2881,3181,2016-07-09T12:19:42.000Z,486,8,0,494,2425.14,59.92,0,2485.06,3181,3181,486,0,8,2425.14,59.92,0
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2880,3181,2016-06-09T08:40:17.000Z,494,26,0,520,2465.06,194.74,0,2659.8,3181,3181,494,0,26,2465.06,194.74,0
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2879,3181,2016-05-10T22:33:22.000Z,495,6,31,532,2470.05,44.94,251.72,2766.71,3181,3181,495,31,6,2470.05,44.94,251.72
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2878,3181,2016-04-10T10:36:10.000Z,510,0,18,528,2544.9,0,146.16,2691.06,3181,3181,510,18,0,2544.9,0,146.16
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2877,3181,2016-03-12T00:28:39.000Z,486,0,15,501,2425.14,0,121.8,2546.94,3181,3181,486,15,0,2425.14,0,121.8
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2876,3181,2016-02-12T12:47:23.000Z,501,0,151,652,2499.99,0,1226.12,3726.11,3181,3181,501,151,0,2499.99,0,1226.12
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2875,3181,2016-01-13T00:29:57.000Z,460,0,1,461,2295.4,0,8.12,2303.52,3181,3181,460,1,0,2295.4,0,8.12
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2874,3181,2015-12-15T13:16:27.000Z,505,23,27,555,2519.95,172.27,219.24,2911.46,3181,3181,505,27,23,2519.95,172.27,219.24
3181,"Texas Instruments",www.ti.com,30.42480163,-84.28202922,"Adell Lever",321840,2873,3181,2015-11-15T04:53:29.000Z,512,1,0,513,2554.88,7.49,0,2562.37,3181,3181,512,0,1,2554.88,7.49,0
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2902,3191,2016-12-13T07:00:08.000Z,310,32,32,374,1546.9,239.68,259.84,2046.42,3191,3191,310,32,32,1546.9,239.68,259.84
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2901,3191,2016-11-14T20:32:34.000Z,273,14,0,287,1362.27,104.86,0,1467.13,3191,3191,273,0,14,1362.27,104.86,0
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2900,3191,2016-10-15T15:33:00.000Z,283,11,22,316,1412.17,82.39,178.64,1673.2,3191,3191,283,22,11,1412.17,82.39,178.64
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2899,3191,2016-09-15T11:04:27.000Z,308,36,0,344,1536.92,269.64,0,1806.56,3191,3191,308,0,36,1536.92,269.64,0
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2898,3191,2016-08-16T06:24:47.000Z,302,36,29,367,1506.98,269.64,235.48,2012.1,3191,3191,302,29,36,1506.98,269.64,235.48
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2897,3191,2016-07-18T20:29:20.000Z,286,33,0,319,1427.14,247.17,0,1674.31,3191,3191,286,0,33,1427.14,247.17,0
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2896,3191,2016-06-18T04:20:31.000Z,299,22,12,333,1492.01,164.78,97.44,1754.23,3191,3191,299,12,22,1492.01,164.78,97.44
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2895,3191,2016-05-20T23:45:38.000Z,306,20,93,419,1526.94,149.8,755.16,2431.9,3191,3191,306,93,20,1526.94,149.8,755.16
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2894,3191,2016-04-21T18:43:37.000Z,285,29,3,317,1422.15,217.21,24.36,1663.72,3191,3191,285,3,29,1422.15,217.21,24.36
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2893,3191,2016-03-23T19:01:36.000Z,304,30,7,341,1516.96,224.7,56.84,1798.5,3191,3191,304,7,30,1516.96,224.7,56.84
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2892,3191,2016-02-22T12:50:13.000Z,264,28,17,309,1317.36,209.72,138.04,1665.12,3191,3191,264,17,28,1317.36,209.72,138.04
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2891,3191,2016-01-23T17:09:39.000Z,245,33,22,300,1222.55,247.17,178.64,1648.36,3191,3191,245,22,33,1222.55,247.17,178.64
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2890,3191,2015-12-24T13:04:14.000Z,286,21,34,341,1427.14,157.29,276.08,1860.51,3191,3191,286,34,21,1427.14,157.29,276.08
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2889,3191,2015-11-24T11:57:43.000Z,296,34,64,394,1477.04,254.66,519.68,2251.38,3191,3191,296,64,34,1477.04,254.66,519.68
3191,CDW,www.cdw.com,30.44561608,-84.2690705,"Jenny Poland",321850,2888,3191,2015-10-25T10:53:25.000Z,306,21,26,353,1526.94,157.29,211.12,1895.35,3191,3191,306,26,21,1526.94,157.29,211.12
3201,"Waste Management",www.wm.com,30.42720058,-84.27223003,"Kip Stringham",321860,2903,3201,2016-11-19T09:59:18.000Z,589,0,20,609,2939.11,0,162.4,3101.51,3201,3201,589,20,0,2939.11,0,162.4
3211,"Marsh & McLennan",www.mmc.com,30.42947075,-84.2760596,"Shantae Leone",321870,2905,3211,2016-12-29T11:43:55.000Z,257,6,13,276,1282.43,44.94,105.56,1432.93,3211,3211,257,13,6,1282.43,44.94,105.56
3211,"Marsh & McLennan",www.mmc.com,30.42947075,-84.2760596,"Shantae Leone",321870,2904,3211,2016-11-29T21:16:46.000Z,311,0,49,360,1551.89,0,397.88,1949.77,3211,3211,311,49,0,1551.89,0,397.88
3221,"Chesapeake Energy",www.chk.com,30.45037802,-84.27915776,"Teddy Braddock",321880,2910,3221,2014-10-16T14:15:50.000Z,12,28,33,73,59.88,209.72,267.96,537.56,3221,3221,12,33,28,59.88,209.72,267.96
3221,"Chesapeake Energy",www.chk.com,30.45037802,-84.27915776,"Teddy Braddock",321880,2909,3221,2014-09-17T10:13:12.000Z,95,50,0,145,474.05,374.5,0,848.55,3221,3221,95,0,50,474.05,374.5,0
